CustomerID,Recency,Frequency,Monetary,Cluster
13940.0,25,1,218.62,1
13941.0,53,3,2831.26,1
13946.0,83,2,485.96999999999997,1
13948.0,242,1,102.0,0
13950.0,128,1,179.30999999999997,0
13951.0,57,3,674.45,1
13952.0,99,2,3251.071,1
13953.0,46,4,2250.0,1
13955.0,35,2,322.96,1
13956.0,19,3,680.27,1
13959.0,162,2,337.44,0
13962.0,127,1,117.6,0
13963.0,190,4,664.54,0
13967.0,27,1,80.7,1
13969.0,8,10,3205.13,1
13971.0,60,4,1280.98,1
13972.0,83,1,145.9,1
13973.0,169,1,264.7,0
13975.0,10,4,1497.71,1
13976.0,88,1,357.98,1
13982.0,45,3,1230.1399999999999,1
13983.0,68,8,1681.06,1
13984.0,8,4,819.33,1
13985.0,2,6,2381.36,1
13988.0,44,3,1923.5,1
13989.0,120,1,896.6700000000001,0
13990.0,95,1,311.3,1
13991.0,25,1,126.35,1
13993.0,27,5,2028.41,1
13994.0,29,1,288.57,1
13995.0,23,2,718.7,1
13999.0,17,7,2227.6,1
14000.0,92,1,635.66,1
14001.0,114,2,1309.14,0
14002.0,15,2,529.73,1
14004.0,8,3,2196.36,1
14005.0,15,3,696.56,1
14006.0,122,2,662.09,0
14009.0,79,2,695.61,1
14012.0,159,1,328.8,0
14013.0,27,2,273.8,1
14016.0,43,4,4341.21,1
14019.0,19,1,384.29,1
14021.0,36,3,631.9,1
14022.0,107,1,440.0,0
14023.0,131,1,273.14,0
14024.0,3,2,327.7,1
14029.0,25,1,165.20000000000002,1
14030.0,2,6,1657.5,1
14031.0,8,13,9627.03,1
14032.0,50,6,1845.37,1
14034.0,39,2,473.90999999999997,1
14035.0,149,2,700.58,0
14036.0,166,1,626.65,0
14037.0,58,2,147.20000000000002,1
14038.0,26,2,1086.42,1
14040.0,17,7,2108.01,1
14041.0,148,1,141.41,0
14044.0,27,2,345.18,1
14045.0,219,3,1251.75,0
14046.0,166,1,154.99,0
14047.0,81,3,635.92,1
14048.0,187,1,409.93,0
14049.0,40,3,3285.39,1
14051.0,23,14,7944.64,1
14053.0,6,2,260.25,1
14056.0,3,16,5076.88,1
14057.0,19,10,3599.39,1
14059.0,148,1,183.6,0
14060.0,12,13,3795.82,1
14062.0,26,8,6093.110000000001,1
14064.0,93,3,842.16,1
14066.0,148,1,152.55,0
14068.0,201,1,265.85,0
14071.0,142,2,356.81,0
14075.0,142,1,307.92,0
14076.0,11,1,122.47,1
14077.0,64,3,310.4,1
14078.0,66,5,827.91,1
14079.0,6,1,375.1,1
14081.0,183,2,934.52,0
14082.0,246,1,182.25,0
14083.0,8,7,548.92,1
14085.0,23,12,3248.19,1
14088.0,10,7,25507.89,1
14090.0,206,1,76.32000000000001,0
14092.0,13,9,2437.8,1
14099.0,1,8,2309.92,1
14100.0,19,1,194.9,1
14101.0,24,5,4944.389999999999,1
14104.0,36,2,216.20999999999998,1
14105.0,120,1,1266.23,0
14107.0,57,5,1836.84,1
14110.0,1,5,3259.62,1
14111.0,123,1,94.2,0
14112.0,12,4,1900.82,1
14113.0,236,1,433.5,0
14114.0,155,2,386.53,0
14116.0,3,1,319.97,1
14117.0,25,1,90.0,1
14127.0,4,3,709.71,1
14128.0,137,1,305.54,0
14129.0,142,1,358.90000000000003,0
14130.0,200,1,483.86,0
14132.0,10,4,1214.34,1
14133.0,11,3,605.64,1
14135.0,68,9,2441.46,1
14142.0,254,1,311.81,0
14143.0,15,1,115.8,1
14145.0,38,3,2851.2,1
14146.0,136,2,1903.73,0
14147.0,167,1,182.8,0
14148.0,115,1,157.2,0
14149.0,102,1,446.62,1
14150.0,241,1,306.18,0
14152.0,115,1,314.51,0
14154.0,120,2,1345.62,0
14155.0,148,1,118.75,0
14156.0,2,32,82955.79,2
14157.0,167,1,277.17,0
14159.0,26,6,2184.21,1
14161.0,97,3,1110.52,1
14162.0,55,2,289.36,1
14163.0,34,3,1659.39,1
14165.0,157,1,122.53999999999999,0
14167.0,46,3,402.1,1
14173.0,101,1,114.04,1
14175.0,53,2,1205.99,1
14176.0,179,4,576.9000000000001,0
14177.0,61,1,118.08,1
14178.0,25,2,312.89,1
14180.0,4,20,3975.37,1
14185.0,213,1,197.65,0
14188.0,35,3,1090.3600000000001,1
14189.0,39,9,2477.53,1
14191.0,3,6,1878.99,1
14193.0,151,1,422.53999999999996,0
14194.0,19,10,4527.65,1
14195.0,83,2,1012.0,1
14198.0,26,2,356.95,1
14199.0,100,1,185.39999999999998,1
14201.0,31,5,521.24,1
14205.0,146,1,222.9,0
14206.0,120,1,328.15999999999997,0
14209.0,2,5,1876.33,1
14210.0,79,5,1599.65,1
14211.0,89,5,909.89,1
14214.0,38,3,899.16,1
14215.0,68,4,1098.27,1
14217.0,37,9,1085.0,1
14220.0,129,2,632.4,0
14221.0,31,6,2029.01,1
14222.0,58,1,683.17,1
14223.0,39,2,656.59,1
14224.0,27,3,863.5,1
14226.0,92,2,1709.4,1
14227.0,78,7,2399.52,1
14229.0,173,2,762.13,0
14231.0,65,3,925.71,1
14232.0,19,3,1315.73,1
14233.0,93,3,959.1,1
14235.0,39,4,2802.86,1
14236.0,253,1,189.3,0
14237.0,255,1,161.0,0
14238.0,208,1,146.85,0
14239.0,12,7,1415.54,1
14240.0,107,1,226.85,0
14241.0,65,1,213.70000000000002,1
14242.0,116,2,280.55,0
14243.0,22,7,1990.78,1
14245.0,101,2,1693.45,1
14246.0,19,2,969.87,1
14247.0,160,1,136.76999999999998,0
14248.0,200,1,302.58,0
14256.0,142,2,969.0600000000001,0
14257.0,4,4,2725.84,1
14258.0,33,7,9386.32,1
14259.0,23,1,120.0,1
14262.0,39,2,545.5,1
14264.0,36,2,333.97,1
14265.0,30,1,252.05,1
14267.0,44,3,1516.24,1
14270.0,213,1,492.65000000000003,0
14271.0,107,1,112.32,0
14272.0,136,1,132.09,0
14273.0,18,3,450.05,1
14276.0,62,2,720.4,1
14277.0,94,1,1637.43,1
14280.0,78,1,134.04,1
14282.0,44,7,2251.48,1
14285.0,58,1,5.9,1
14286.0,124,1,2050.08,0
14287.0,80,2,83.28,1
14288.0,95,1,426.6,1
14289.0,16,5,832.78,1
14290.0,243,1,777.5600000000001,0
14291.0,2,7,2355.54,1
14292.0,27,4,2590.21,1
14293.0,28,3,739.41,1
14297.0,156,1,232.6,0
14298.0,5,36,35591.84,2
14299.0,200,4,1565.94,0
14304.0,104,1,383.45,0
14305.0,17,1,1044.2,1
14307.0,16,4,2307.89,1
14309.0,50,6,1310.02,1
14311.0,124,1,310.26,0
14312.0,68,4,854.59,1
14315.0,11,5,1550.15,1
14320.0,88,2,477.79,1
14321.0,58,2,626.93,1
14323.0,120,1,299.82,0
14326.0,124,1,183.85,0
14327.0,45,1,311.65,1
14329.0,45,3,3085.68,1
14331.0,6,2,462.65999999999997,1
14332.0,29,1,119.04,1
14334.0,4,6,2013.51,1
14336.0,80,3,1114.39,1
14338.0,43,2,588.22,1
14339.0,124,1,309.52,0
14340.0,100,1,134.7,1
14341.0,12,6,1139.52,1
14342.0,19,2,419.74,1
14344.0,9,8,889.9300000000001,1
14346.0,2,2,1021.58,1
14348.0,141,1,409.57,0
14350.0,156,1,282.93,0
14351.0,46,1,51.0,1
14352.0,38,4,1078.96,1
14353.0,96,1,90.6,1
14355.0,247,1,174.4,0
14364.0,16,7,3366.25,1
14367.0,19,10,5448.45,1
14368.0,201,1,155.0,0
14371.0,176,1,100.5,0
14373.0,239,1,76.55,0
14375.0,67,1,257.68,1
14377.0,73,2,617.05,1
14379.0,177,1,110.98,0
14383.0,45,1,242.09,1
14386.0,178,1,142.4,0
14388.0,3,5,1835.1100000000001,1
14389.0,72,1,311.14,1
14390.0,26,4,1592.66,1
14393.0,99,1,67.95,1
14395.0,59,6,1966.22,1
14396.0,253,1,110.35000000000001,0
14397.0,8,8,681.04,1
14400.0,30,1,574.7,1
14401.0,10,7,2137.36,1
14403.0,12,4,1475.81,1
14404.0,51,4,1038.28,1
14407.0,15,4,1788.11,1
14408.0,12,5,1996.51,1
14409.0,4,5,1943.73,1
14410.0,23,7,979.98,1
14411.0,192,1,1063.0,0
14413.0,244,1,122.7,0
14414.0,13,3,821.98,1
14415.0,5,8,3339.33,1
14419.0,134,2,307.56,0
14421.0,93,1,455.18,1
14422.0,52,2,1032.15,1
14423.0,100,1,265.2,1
14426.0,22,6,2885.58,1
14428.0,121,2,330.62,0
14431.0,184,1,470.36,0
14437.0,247,1,63.0,0
14438.0,188,1,131.9,0
14439.0,201,1,2661.24,0
14440.0,198,2,1185.71,0
14441.0,137,1,356.84000000000003,0
14442.0,86,2,1589.82,1
14443.0,20,3,991.52,1
14446.0,128,1,303.04,0
14447.0,78,2,601.03,1
14448.0,245,1,102.35000000000001,0
14449.0,128,2,401.3,0
14450.0,62,3,483.25,1
14451.0,76,1,360.0,1
14453.0,72,1,119.93,1
14456.0,13,3,636.65,1
14457.0,192,1,113.64,0
14459.0,37,1,1837.92,1
14460.0,53,2,276.53999999999996,1
14461.0,29,3,2103.06,1
14462.0,2,9,1534.1,1
14463.0,52,2,309.42,1
14465.0,128,3,1058.6200000000001,0
14466.0,68,4,1345.7,1
14467.0,194,1,131.7,0
14470.0,169,1,297.64,0
14472.0,13,7,1794.1,1
14473.0,164,1,85.0,0
14475.0,68,2,622.17,1
14476.0,138,1,215.7,0
14477.0,66,2,523.0,1
14479.0,135,2,316.25,0
14481.0,46,2,636.51,1
14482.0,120,1,238.1,0
14483.0,163,1,137.1,0
14487.0,250,1,125.10000000000001,0
14489.0,89,1,463.38,1
14491.0,57,2,340.93,1
14493.0,36,1,611.22,1
14495.0,3,1,40.599999999999994,1
14496.0,193,2,538.8100000000001,0
14497.0,190,1,475.37,0
14498.0,31,3,921.7,1
14499.0,15,2,370.96000000000004,1
14500.0,71,1,284.85,1
14501.0,65,2,251.21,1
14502.0,31,7,1176.01,1
14503.0,60,1,597.07,1
14504.0,124,3,542.71,0
14505.0,86,5,3192.76,1
14506.0,43,3,831.66,1
14507.0,97,3,615.31,1
14511.0,15,1,138.16,1
14512.0,69,2,275.28,1
14513.0,88,2,317.35,1
14514.0,83,2,403.11,1
14515.0,73,2,765.65,1
14517.0,23,1,252.45,1
14520.0,172,1,165.0,0
14522.0,79,1,278.63,1
14524.0,60,5,1052.72,1
14525.0,1,6,2701.5,1
14527.0,3,37,4900.03,1
14530.0,10,4,2021.27,1
14532.0,118,4,932.85,0
14533.0,234,1,433.5,0
14534.0,1,13,2904.05,1
14535.0,9,2,1653.91,1
14536.0,141,1,171.8,0
14538.0,138,1,106.5,0
14540.0,191,1,195.9,0
14541.0,50,7,1315.65,1
14542.0,67,1,103.25,1
14543.0,8,12,2964.2,1
14544.0,243,1,1121.92,0
14546.0,83,2,874.88,1
14548.0,32,2,652.8,1
14549.0,193,1,289.24,0
14551.0,85,1,125.43,1
14552.0,33,1,165.07,1
14553.0,100,2,312.32,1
14555.0,183,1,197.94,0
14560.0,16,11,1322.8,1
14561.0,44,2,566.99,1
14562.0,8,6,1985.3500000000001,1
14565.0,87,2,1877.55,1
14567.0,12,1,800.76,1
14570.0,162,2,218.06,0
14572.0,28,4,1478.69,1
14573.0,61,9,1653.42,1
14576.0,253,1,35.400000000000006,0
14577.0,45,3,646.64,1
14583.0,26,4,787.64,1
14584.0,50,4,1042.26,1
14586.0,158,1,237.36,0
14587.0,66,8,1473.53,1
14589.0,253,1,39.75,0
14591.0,95,1,250.22,1
14593.0,80,2,339.59,1
14594.0,255,1,255.0,0
14595.0,195,1,163.8,0
14597.0,73,1,165.1,1
14600.0,187,1,393.33000000000004,0
14603.0,156,1,660.0,0
14606.0,5,65,8867.38,2
14607.0,143,1,495.0,0
14608.0,244,1,204.0,0
14609.0,24,3,486.36,1
14616.0,124,3,406.08000000000004,0
14618.0,219,1,211.8,0
14619.0,127,1,394.44,0
14620.0,87,2,412.78000000000003,1
14621.0,38,3,1002.91,1
14622.0,66,1,320.58000000000004,1
14623.0,68,2,397.86,1
14625.0,77,2,899.63,1
14626.0,4,2,1571.29,1
14628.0,124,1,331.58000000000004,0
14631.0,116,2,630.08,0
14632.0,144,1,114.56,0
14633.0,147,1,344.90000000000003,0
14636.0,150,1,300.19,0
14639.0,2,4,1989.23,1
14640.0,9,4,1501.06,1
14643.0,52,2,693.8100000000001,1
14644.0,180,1,187.50000000000003,0
14645.0,38,2,597.09,1
14646.0,1,37,168503.1,2
14647.0,83,1,243.22,1
14649.0,94,2,584.22,1
14651.0,92,1,416.32,1
14653.0,220,1,344.81,0
14655.0,104,1,810.56,0
14656.0,51,2,291.05,1
14657.0,36,3,638.94,1
14659.0,27,6,1641.55,1
14662.0,116,3,524.86,0
14665.0,178,3,731.66,0
14667.0,8,16,5239.37,1
14669.0,123,3,1269.99,0
14670.0,162,2,411.53,0
14672.0,116,2,765.55,0
14673.0,249,1,373.49,0
14676.0,29,4,1690.92,1
14680.0,3,13,24196.4,1
14681.0,93,1,393.95,1
14682.0,69,2,52.0,1
14684.0,97,2,519.26,1
14688.0,11,15,3852.54,1
14689.0,90,1,112.8,1
14690.0,33,1,216.71,1
14691.0,94,1,439.6,1
14692.0,19,4,591.55,1
14693.0,146,1,172.9,0
14696.0,1,5,1458.54,1
14697.0,99,2,188.60999999999999,1
14699.0,96,1,109.13000000000001,1
14700.0,71,2,1557.6,1
14701.0,54,7,1958.28,1
14702.0,36,8,1497.55,1
14704.0,24,2,221.16,1
14705.0,80,1,179.0,1
14708.0,35,2,701.1800000000001,1
14709.0,12,7,2817.54,1
14711.0,43,7,1915.85,1
14713.0,8,8,1821.8799999999999,1
14715.0,180,2,247.45,0
14716.0,30,1,188.56,1
14719.0,61,2,488.12,1
14720.0,8,1,155.8,1
14722.0,29,1,187.92000000000002,1
14723.0,239,3,471.0,0
14727.0,156,1,268.58,0
14729.0,255,1,313.49,0
14730.0,60,4,767.07,1
14731.0,87,2,251.01999999999998,1
14732.0,25,5,1618.3,1
14733.0,26,10,8727.22,1
14735.0,15,21,3374.03,1
14737.0,10,2,1081.75,1
14738.0,15,5,757.6500000000001,1
14739.0,101,3,1307.6200000000001,1
14740.0,78,3,1448.21,1
14741.0,46,3,668.86,1
14744.0,179,5,928.03,0
14745.0,23,4,940.5,1
14747.0,131,1,328.2,0
14748.0,5,4,1118.77,1
14754.0,177,1,228.26999999999998,0
14755.0,23,6,2552.18,1
14758.0,26,4,1484.06,1
14759.0,114,1,572.25,0
14760.0,178,1,89.2,0
14761.0,216,1,97.5,0
14762.0,145,1,300.52,0
14765.0,57,1,80.5,1
14766.0,50,4,1531.32,1
14768.0,9,1,133.20000000000002,1
14769.0,23,5,6175.28,1
14770.0,114,2,876.42,0
14775.0,19,2,701.46,1
14776.0,25,7,1671.12,1
14778.0,8,2,730.86,1
14779.0,162,3,386.15,0
14782.0,201,1,200.10000000000002,0
14784.0,205,1,114.68,0
14790.0,1,2,364.04,1
14794.0,85,4,679.54,1
14795.0,48,1,131.45000000000002,1
14796.0,19,12,5132.99,1
14798.0,26,2,97.4,1
14800.0,20,8,3676.72,1
14803.0,44,3,845.55,1
14805.0,195,1,109.25,0
14808.0,26,6,1846.31,1
14810.0,27,9,1517.1,1
14813.0,251,2,155.43,0
14816.0,79,1,271.85,1
14817.0,82,2,1110.34,1
14818.0,51,2,409.63,1
14819.0,74,1,84.72,1
14820.0,55,1,139.77,1
14821.0,248,1,48.800000000000004,0
14823.0,62,3,321.43,1
14825.0,9,7,1339.3700000000001,1
14828.0,78,3,2139.76,1
14829.0,66,3,531.63,1
14834.0,2,2,429.3,1
14837.0,48,2,957.44,1
14840.0,149,1,62.85,0
14841.0,61,4,2375.57,1
14842.0,73,2,1688.48,1
14844.0,5,3,2257.6800000000003,1
14847.0,30,1,309.4,1
14849.0,1,15,5025.25,1
14850.0,193,1,325.75,0
14851.0,138,1,206.13,0
14852.0,22,4,1634.21,1
14853.0,93,1,214.5,1
14854.0,14,6,2301.63,1
14855.0,1,2,645.65,1
14857.0,30,1,522.52,1
14859.0,86,1,296.86,1
14862.0,30,1,304.09999999999997,1
14865.0,253,1,37.2,0
14866.0,17,3,223.1,1
14867.0,67,3,710.28,1
14868.0,2,4,1297.07,1
14870.0,143,1,327.25,0
14871.0,60,3,354.75,1
14873.0,92,1,519.68,1
14875.0,144,1,362.0,0
14878.0,55,6,1083.02,1
14880.0,67,2,363.27,1
14883.0,45,2,358.48,1
14885.0,13,1,765.3199999999999,1
14886.0,134,1,364.8,0
14888.0,89,1,369.2,1
14889.0,218,1,135.9,0
14890.0,135,1,125.65,0
14891.0,29,2,554.38,1
14895.0,27,8,5208.79,1
14896.0,86,2,468.77000000000004,1
14897.0,178,1,175.5,0
14898.0,16,5,1011.3,1
14901.0,4,4,656.6899999999999,1
14903.0,6,4,2411.82,1
14905.0,39,2,616.15,1
14907.0,29,4,1931.82,1
14911.0,1,100,71354.65,2
14912.0,128,1,482.78999999999996,0
14913.0,65,3,917.15,1
14915.0,159,1,142.28,0
14916.0,31,2,701.28,1
14918.0,36,1,765.4200000000001,1
14920.0,94,2,977.77,1
14921.0,83,1,903.01,1
14924.0,127,1,310.05,0
14930.0,156,1,1104.13,0
14931.0,87,2,586.0,1
14932.0,247,1,363.53,0
14934.0,164,1,828.84,0
14935.0,179,1,1784.71,0
14936.0,57,2,3636.39,1
14937.0,12,1,759.56,1
14944.0,26,6,2507.73,1
14947.0,12,1,178.5,1
14948.0,19,2,543.67,1
14952.0,88,7,3534.61,1
14957.0,134,1,58.49,0
14958.0,29,3,499.68,1
14959.0,97,2,422.38,1
14960.0,53,1,88.3,1
14961.0,35,6,3906.98,1
14962.0,152,1,126.7,0
14963.0,65,1,294.2,1
14964.0,129,1,206.21,0
14970.0,19,3,1119.75,1
14972.0,10,1,114.77,1
14973.0,15,2,1011.49,1
14976.0,77,3,450.26,1
14978.0,117,4,1537.28,0
14981.0,128,1,102.12,0
14984.0,62,1,110.17999999999999,1
14985.0,80,2,296.75,1
14987.0,247,1,163.2,0
14988.0,93,1,334.54,1
14995.0,162,1,119.31,0
14997.0,59,1,155.28,1
14998.0,51,2,429.87,1
15002.0,178,3,1147.5900000000001,0
15004.0,29,1,1246.32,1
15005.0,9,18,4089.87,1
15007.0,40,1,156.91,1
15012.0,255,1,191.06,0
15014.0,57,1,117.72999999999999,1
15016.0,54,1,170.04,1
15018.0,134,2,291.34000000000003,0
15019.0,148,1,266.0,0
15021.0,38,5,1119.08,1
15023.0,16,7,4439.44,1
15024.0,11,4,757.69,1
15026.0,122,2,230.78,0
15027.0,50,3,966.9699999999999,1
15028.0,250,1,185.97,0
15030.0,149,1,152.76,0
15031.0,164,1,150.83,0
15032.0,138,3,4959.1,0
15033.0,4,5,1381.68,1
15034.0,114,5,2664.83,1
15036.0,59,2,245.69,1
15038.0,69,4,517.45,1
15039.0,10,34,16937.6,2
15041.0,51,1,180.35,1
15042.0,80,1,135.93,1
15044.0,18,13,5202.28,1
15045.0,33,2,735.66,1
15046.0,9,10,3863.33,1
15047.0,151,1,343.62,0
15048.0,102,2,256.45,1
15049.0,155,1,121.17000000000002,0
15051.0,31,1,377.74,1
15052.0,200,1,215.78,0
15053.0,38,2,478.6,1
15057.0,157,2,1489.5,0
15058.0,6,7,1245.66,1
15059.0,52,5,732.93,1
15061.0,9,37,36575.0,2
15062.0,99,3,814.04,1
15063.0,95,1,370.79999999999995,1
15065.0,46,3,2858.75,1
15067.0,164,1,848.05,0
15068.0,138,1,239.95999999999998,0
15069.0,61,1,1109.53,1
15070.0,254,1,106.2,0
15071.0,157,1,588.6700000000001,0
15073.0,67,2,861.96,1
15076.0,54,1,880.85,1
15078.0,4,19,5803.55,1
15079.0,94,4,895.61,1
15081.0,90,2,248.05,1
15083.0,138,1,88.2,0
15087.0,163,1,306.94,0
15089.0,10,1,1221.56,1
15090.0,190,1,381.32,0
15092.0,97,2,457.81,1
15093.0,88,4,3396.68,1
15095.0,17,2,1037.82,1
15098.0,63,3,39916.5,1
15100.0,215,3,876.0,0
15101.0,241,1,102.28,0
15104.0,78,2,1027.44,1
15105.0,16,1,532.98,1
15106.0,22,3,1032.83,1
15107.0,193,6,319.5,0
15108.0,23,4,1300.25,1
15109.0,127,1,484.95,0
15110.0,8,2,376.55,1
15111.0,254,1,288.5,0
15114.0,29,5,1162.87,1
15116.0,16,2,790.97,1
15117.0,2,2,675.73,1
15118.0,16,1,244.8,1
15119.0,127,1,266.4,0
15120.0,15,1,358.82,1
15121.0,170,1,295.15,0
15122.0,85,2,930.61,1
15123.0,88,1,1069.47,1
15124.0,73,1,90.75,1
15125.0,17,11,9794.6,1
15128.0,8,3,1170.24,1
15129.0,8,9,2490.73,1
15130.0,51,1,330.11,1
15132.0,81,2,489.87,1
15133.0,9,3,982.42,1
15134.0,9,4,614.86,1
15135.0,120,1,139.05,0
15139.0,121,2,178.96,0
15140.0,80,3,1127.45,1
15143.0,107,1,259.45,0
15144.0,19,8,2462.04,1
15145.0,108,2,724.03,0
15146.0,46,2,1327.16,1
15147.0,121,1,623.5,0
15149.0,15,1,520.8000000000001,1
15150.0,10,4,1915.31,1
15152.0,5,5,2080.0,1
15157.0,36,2,1505.37,1
15159.0,18,17,7575.39,1
15160.0,239,1,158.16,0
15163.0,74,1,155.0,1
15164.0,90,2,368.18,1
15165.0,255,1,487.75,0
15167.0,202,1,163.0,0
15171.0,212,1,1289.5,0
15172.0,17,3,886.74,1
15174.0,204,1,135.75,0
15178.0,142,1,40.5,0
15179.0,115,3,1455.12,0
15180.0,249,1,87.5,0
15181.0,57,2,434.99999999999994,1
15182.0,36,2,622.85,1
15184.0,72,1,235.23000000000002,1
15186.0,50,1,229.26,1
15187.0,11,4,1552.04,1
15189.0,5,25,9299.68,1
15192.0,1,3,1044.32,1
15194.0,8,11,4469.53,1
15197.0,134,2,773.25,0
15198.0,6,1,107.64,1
15199.0,117,2,657.15,0
15201.0,8,4,933.26,1
15203.0,18,3,994.88,1
15204.0,239,1,316.58,0
15205.0,8,1,476.29999999999995,1
15206.0,27,2,53.10000000000001,1
15208.0,45,2,323.52,1
15210.0,106,1,331.18,0
15211.0,246,1,383.07,0
15212.0,123,1,101.8,0
15213.0,200,2,328.35,0
15214.0,65,2,651.63,1
15218.0,19,6,3160.05,1
15219.0,57,1,305.75,1
15220.0,51,4,946.81,1
15221.0,248,1,403.25,0
15222.0,200,1,585.0,0
15223.0,107,2,755.75,0
15224.0,240,2,322.08,0
15225.0,116,1,409.40000000000003,0
15226.0,192,1,154.41,0
15227.0,97,3,876.8199999999999,1
15228.0,11,3,2224.03,1
15230.0,121,2,429.6,0
15232.0,22,1,310.36,1
15234.0,158,1,197.0,0
15235.0,99,12,2247.51,1
15236.0,180,1,321.05,0
15237.0,85,2,1093.65,1
15238.0,65,1,300.14,1
15240.0,73,3,1045.38,1
15241.0,8,6,1344.86,1
15244.0,130,1,297.94,0
15245.0,15,3,2515.84,1
15246.0,120,2,514.15,0
15247.0,4,1,356.0,1
15249.0,1,8,4660.47,1
15251.0,8,6,7203.52,1
15252.0,65,1,300.55,1
15253.0,51,1,173.85,1
15254.0,9,1,300.36,1
15256.0,30,1,98.45,1
15257.0,165,1,317.15,0
15258.0,50,2,623.16,1
15260.0,23,6,1615.6200000000001,1
15261.0,17,1,254.82,1
15262.0,205,1,178.95000000000002,0
15265.0,33,2,1506.1200000000001,1
15266.0,220,1,119.3,0
15267.0,37,2,1407.76,1
15270.0,120,4,1313.75,0
15271.0,11,8,1230.56,1
15279.0,236,1,290.51,0
15280.0,53,1,113.12,1
15281.0,18,8,2191.78,1
15288.0,37,4,2006.3600000000001,1
15289.0,19,2,697.98,1
15290.0,10,10,3016.0899999999997,1
15291.0,54,11,3306.27,1
15292.0,83,1,180.94,1
15296.0,57,4,2091.49,1
15298.0,24,6,2767.2,1
15299.0,45,5,3035.01,1
15301.0,29,8,3223.96,1
15303.0,172,1,574.02,0
15304.0,46,6,491.90000000000003,1
15306.0,30,1,344.62,1
15308.0,156,1,310.47,0
15311.0,3,60,42401.68,2
15312.0,97,2,607.9,1
15314.0,81,1,327.97,1
15316.0,208,1,165.0,0
15319.0,165,1,204.5,0
15321.0,173,1,1159.47,0
15326.0,215,1,311.71,0
15329.0,15,2,754.0,1
15332.0,248,4,1661.06,0
15333.0,90,1,1028.56,1
15334.0,38,3,351.67,1
15339.0,200,1,257.9,0
15342.0,11,1,406.09,1
15346.0,214,1,252.42000000000002,0
15347.0,247,1,201.60000000000002,0
15349.0,39,2,473.81,1
15350.0,255,1,115.65,0
15351.0,251,1,274.67,0
15353.0,136,2,777.02,0
15356.0,37,7,1977.72,1
15358.0,2,15,5639.81,1
15361.0,243,1,418.92,0
15363.0,254,1,326.0,0
15364.0,136,1,331.80000000000007,0
15365.0,197,1,208.61,0
15366.0,239,1,105.54,0
15367.0,127,2,1416.18,0
15370.0,22,4,1513.46,1
15372.0,18,1,2007.3999999999999,1
15373.0,55,7,1520.3,1
15374.0,10,1,168.0,1
15376.0,104,1,654.17,0
15379.0,51,7,3703.29,1
15380.0,22,2,582.5600000000001,1
15381.0,95,2,596.85,1
15382.0,66,4,2127.12,1
15384.0,51,2,642.41,1
15386.0,68,1,394.14,1
15388.0,152,1,140.54,0
15389.0,53,1,500.0,1
15392.0,241,1,338.98,0
15393.0,162,1,124.10000000000001,0
15394.0,86,2,1436.44,1
15395.0,207,1,107.45,0
15397.0,171,1,94.0,0
15400.0,9,3,544.0,1
15402.0,30,2,626.77,1
15405.0,71,1,349.1,1
15406.0,182,1,252.29,0
15407.0,65,3,740.73,1
15408.0,146,1,267.18,0
15410.0,11,6,2702.67,1
15411.0,6,2,382.21,1
15412.0,52,1,190.53,1
15414.0,124,1,36.2,0
15415.0,195,1,572.8100000000001,0
15416.0,36,3,3144.33,1
15421.0,97,3,739.36,1
15422.0,204,2,97.7,0
15424.0,136,2,383.34,0
15426.0,138,2,662.98,0
15433.0,95,2,533.3,1
15434.0,82,1,306.96,1
15436.0,115,1,489.05,0
15437.0,144,1,200.16,0
15438.0,13,1,156.57999999999998,1
15440.0,18,2,237.66,1
15442.0,130,1,594.0,0
15443.0,202,1,437.71,0
15445.0,146,1,113.5,0
15447.0,212,1,155.17,0
15448.0,194,1,494.64,0
15449.0,66,2,647.7,1
15452.0,146,1,247.25,0
15453.0,13,3,485.01,1
15454.0,244,1,179.1,0
15456.0,165,3,447.22,0
15457.0,143,1,237.07,0
15460.0,235,1,216.76,0
15462.0,25,2,169.8,1
15464.0,219,1,1048.85,0
15465.0,20,15,5992.129999999999,1
15467.0,26,2,402.56,1
15469.0,1,1,304.3,1
15482.0,47,4,2103.5,1
15483.0,43,4,233.81,1
15485.0,217,2,1278.63,0
15489.0,93,1,348.26,1
15491.0,61,4,2409.95,1
15493.0,31,3,1318.75,1
15494.0,2,1,1127.38,1
15497.0,201,1,970.6,0
15498.0,2,19,9126.37,1
15502.0,5,5,5955.53,1
15503.0,244,1,147.09,0
15505.0,8,2,1446.18,1
15506.0,20,1,209.35,1
15507.0,53,1,492.36,1
15508.0,70,6,1000.27,1
15510.0,212,1,250.0,0
15512.0,37,2,121.0,1
15513.0,18,14,8705.91,1
15514.0,107,6,2561.94,1
15517.0,115,1,267.03,0
15518.0,6,7,1624.76,1
15521.0,29,5,2116.98,1
15525.0,255,1,313.93,0
15527.0,26,5,1330.79,1
15528.0,135,1,229.33,0
15529.0,24,8,2399.08,1
15530.0,31,3,1168.73,1
15532.0,13,3,1225.79,1
15535.0,54,4,536.4,1
15537.0,45,1,110.92,1
15543.0,169,1,127.86,0
15544.0,1,7,2772.37,1
15545.0,252,1,135.32999999999998,0
15547.0,75,7,2404.53,1
15549.0,39,2,1631.68,1
15550.0,51,2,279.03999999999996,1
15552.0,99,1,90.12,1
